timestamp,state_of_charge_kWh,charge_kWh,discharge_kWh
2024-08-25 02:30:00,118.4350840748189,0.0,19.93058200000001
2024-08-25 03:00:00,97.45552407476644,62.85440627622047,0.0
2024-08-25 03:30:00,157.1672100371759,62.298204276220474,1.3500311979408152e-14
2024-08-25 04:00:00,216.35050409958532,0.0,0.0
2024-08-25 04:30:00,216.35050409958532,0.0,20.723685
2024-08-25 05:00:00,194.5360988363729,0.0,20.99148599999999
2024-08-25 05:30:00,172.4397977836861,0.0,22.042091000000003
2024-08-25 06:00:00,149.2375967309965,0.0,56.007263894092226
2024-08-25 06:30:00,90.28258210548887,0.0,40.304066
2024-08-25 07:00:00,47.857249473803854,0.0,45.464387
2024-08-25 07:30:00,0.0,0.0,-0.0
2024-08-25 08:00:00,0.0,0.0,-0.0
2024-08-25 08:30:00,0.0,0.0,-0.0
2024-08-25 09:00:00,0.0,-0.0,0.0
2024-08-25 09:30:00,0.0,-0.0,-0.0
2024-08-25 10:00:00,0.0,-0.0,-0.0
2024-08-25 10:30:00,0.0,53.56827735226507,-0.0
2024-08-25 11:00:00,50.88986348465181,67.86013651534819,50.88986348465181
2024-08-25 11:30:00,61.788715821833605,93.42886202636024,25.321137973639765
2024-08-25 12:00:00,123.8923053008726,96.92241219427524,21.82758780572476
2024-08-25 12:30:00,192.99218866882424,98.93710824937024,19.81289175062976
2024-08-25 13:00:00,266.1267659786951,96.23394127897524,22.516058721024763
2024-08-25 13:30:00,333.84789575047836,90.43610530761023,28.313894692389766
2024-08-25 14:00:00,389.9580961164338,91.11607903486023,27.633920965139765
2024-08-25 14:30:00,447.43003334143646,88.66831449446023,30.081685505539767
2024-08-25 15:00:00,500.0,62.41787122215024,56.33212877784975
2024-08-25 15:30:00,500.0,24.836950276220477,22.415347624232943
2024-08-25 16:00:00,500.0,26.81455827622048,24.20013884422848
2024-08-25 16:30:00,500.0,27.319260276260472,24.655632399263435
2024-08-25 17:00:00,500.0,30.172372276230476,27.230565979229926
2024-08-25 17:30:00,500.0,0.0,118.75
2024-08-25 18:00:00,374.9999999996875,0.0,118.74999999999999
2024-08-25 18:30:00,249.99999999937498,0.0,118.75
2024-08-25 19:00:00,124.99999999906247,6.241945199880493e-10,118.7499999993758
2024-08-25 19:30:00,0.0,52.842765276220476,0.0
2024-08-25 20:00:00,50.20062701240945,55.11907527622047,50.20062701240944
2024-08-25 20:30:00,49.72098324846631,54.63497327622048,6.750155989704076e-15
2024-08-25 21:00:00,101.62420786087576,54.840973276220474,0.0
2024-08-25 21:30:00,153.7231324732852,54.871874276220474,0.0
2024-08-25 22:00:00,205.85141303569466,56.93188227622048,-6.750155989704076e-15
2024-08-25 22:30:00,259.9367011981041,57.54988527622047,1.3500311979408152e-14
2024-08-25 23:00:00,314.60909221051355,0.0,118.74999999999999
2024-08-25 23:30:00,189.60909221020106,0.0,118.75
2024-08-26 00:00:00,64.60909220988854,45.094533819052614,3.552713678800501e-15
2024-08-26 00:30:00,107.44889933798852,45.59923581905261,6.750155989704076e-15
